Precio,Expensas,Barrio,Dormitorios,Banos,Ambientes,Antiguedad,Sup_Cubierta_m2,Sup_Total_m2,Amenities,Losa_Central,Aire_Acond,Apto_Credito,Cochera,Seguridad,Luminoso,Balcon_Aterrazado,A_Estrenar,Precio_m2,Proporcion_Cubierta,Indice_Seguridad,Categoria_Seguridad
175000,250000,Boedo,3.0,1.0,4.0,50.0,81.0,120.0,1,0,1,1,0,0,1,1,0,1458.3333333333333,0.675,0.7401093026018771,Segura
129900,200000,Boedo,1.0,1.0,2.0,11.0,46.0,54.0,1,0,0,0,1,0,0,0,0,2405.5555555555557,0.8518518518518519,0.635321373410954,
256000,148000,Boedo,2.0,1.0,3.0,15.0,60.0,66.0,0,0,1,0,1,0,1,0,0,3878.787878787879,0.9090909090909091,0.635321373410954,
72000,98000,Boedo,1.0,1.0,2.0,35.0,36.0,36.0,0,0,0,1,0,0,1,0,0,2000.0,1.0,0.7660092669597244,Segura
39400,49500,Boedo,1.0,1.0,1.0,60.0,20.0,20.0,0,0,0,0,0,0,0,0,0,1970.0,1.0,0.9133301651419745,Muy Segura
176000,190000,Boedo,2.0,1.0,3.0,40.0,89.0,89.0,0,0,0,1,0,0,0,0,0,1977.5280898876404,1.0,0.635321373410954,
75000,170000,Boedo,1.0,1.0,2.0,48.0,60.0,60.0,1,0,0,1,0,0,1,0,1,1250.0,1.0,0.5238208387786623,Segura
70000,115000,Boedo,1.0,1.0,2.0,30.0,39.0,41.0,0,0,0,0,0,0,1,0,0,1707.3170731707316,0.9512195121951219,0.531127480099798,Segura
117000,200000,Boedo,1.0,1.0,2.0,11.0,46.0,54.0,1,0,0,0,1,0,0,0,0,2166.6666666666665,0.8518518518518519,0.635321373410954,
70000,9700,Boedo,1.0,1.0,2.0,65.0,36.0,36.0,0,0,0,0,0,0,1,0,0,1944.4444444444443,1.0,0.7234762979683973,Segura
128000,350000,Boedo,2.0,1.0,3.0,50.0,84.0,84.0,0,0,1,1,0,0,0,0,0,1523.8095238095239,1.0,0.5539978614708329,Segura
76000,44000,Boedo,2.0,1.0,3.0,20.0,55.0,55.0,0,0,1,1,0,0,0,0,0,1381.8181818181818,1.0,0.5207912557918498,Segura
58000,37000,Boedo,1.0,1.0,1.0,25.0,33.0,33.0,0,0,0,0,0,0,0,0,0,1757.5757575757575,1.0,0.635321373410954,
68000,48000,Boedo,1.0,1.0,1.0,25.0,42.0,48.0,0,0,0,0,0,0,0,0,0,1416.6666666666667,0.875,0.635321373410954,
195000,46000,Boedo,3.0,1.0,4.0,40.0,83.0,83.0,0,0,1,1,0,0,1,0,0,2349.397590361446,1.0,0.576155399786147,Segura
75000,137000,Boedo,1.0,1.0,2.0,50.0,63.0,63.0,0,0,0,0,0,0,1,0,0,1190.4761904761904,1.0,0.5328501841511227,Segura
143900,232896,Boedo,2.0,1.0,3.0,20.0,68.0,68.0,1,0,0,1,1,1,1,0,0,2116.176470588235,1.0,0.7494950695021979,Segura
145000,250000,Boedo,2.0,2.0,3.0,65.0,75.0,75.0,1,0,1,1,1,0,1,0,0,1933.3333333333333,1.0,0.635321373410954,
92000,120000,Boedo,1.0,1.0,2.0,45.0,41.0,41.0,0,0,0,1,0,0,0,0,0,2243.9024390243903,1.0,0.6084115480575027,Segura
126900,190000,Boedo,2.0,1.0,3.0,40.0,62.0,62.0,1,0,1,1,0,1,1,0,0,2046.774193548387,1.0,0.5943923012949982,Segura
63000,100000,Boedo,1.0,1.0,2.0,40.0,35.0,35.0,0,0,0,0,0,0,0,0,0,1800.0,1.0,0.74367351788048,Segura
126900,190000,Boedo,2.0,1.0,3.0,50.0,61.0,61.0,0,0,0,1,0,0,0,1,0,2080.3278688524592,1.0,0.573898063443032,Segura
72000,50000,Boedo,1.0,1.0,2.0,11.0,38.0,38.0,0,0,1,0,0,0,1,0,0,1894.7368421052631,1.0,0.635321373410954,
110000,170000,Boedo,2.0,1.0,3.0,12.0,42.0,42.0,0,0,0,0,0,0,1,0,0,2619.0476190476193,1.0,0.7762860876796959,Segura
82000,142000,Boedo,2.0,1.0,3.0,50.0,58.0,66.0,1,0,1,0,0,0,1,0,0,1242.4242424242425,0.8787878787878788,0.8712130212664845,Segura
96000,187000,Boedo,1.0,1.0,2.0,5.0,57.0,57.0,0,0,0,1,0,0,0,0,0,1684.2105263157894,1.0,0.45093263633123437,Insegura
68000,99000,Boedo,1.0,1.0,1.0,20.0,34.0,34.0,0,0,0,1,1,0,0,0,0,2000.0,1.0,0.6313413330165142,Segura
109500,238000,Boedo,2.0,1.0,3.0,40.0,56.0,61.0,0,0,1,1,0,0,1,0,0,1795.0819672131147,0.9180327868852459,0.6189853867173578,Segura
140000,200000,Boedo,2.0,1.0,3.0,8.0,60.0,64.0,1,0,0,1,0,1,1,0,0,2187.5,0.9375,0.531127480099798,Segura
205000,88000,Boedo,3.0,2.0,4.0,40.0,83.0,83.0,0,0,0,1,0,0,1,0,0,2469.879518072289,1.0,0.5644528929547344,Segura
138000,240000,Boedo,3.0,2.0,4.0,20.0,83.0,83.0,1,0,0,1,0,0,0,0,0,1662.6506024096386,1.0,0.2255554235475823,Insegura
60000,190000,Boedo,1.0,1.0,1.0,20.0,43.0,43.0,0,0,0,1,0,0,1,0,0,1395.3488372093022,1.0,0.1601520731852204,Insegura
84000,104000,Boedo,2.0,1.0,3.0,20.0,66.0,66.0,1,0,0,1,0,0,0,0,0,1272.7272727272727,1.0,0.6997148627777118,Segura
110000,450000,Boedo,2.0,1.0,3.0,50.0,67.0,67.0,0,0,1,1,0,0,1,0,0,1641.7910447761194,1.0,0.5788879648330759,Segura
60000,170000,Boedo,2.0,1.0,3.0,20.0,44.0,44.0,0,0,0,1,0,1,1,0,0,1363.6363636363637,1.0,0.635321373410954,
127000,222000,Boedo,2.0,1.0,4.0,20.0,87.0,87.0,0,0,0,1,0,0,1,0,0,1459.7701149425288,1.0,0.5238208387786623,Segura
86900,118000,Boedo,1.0,1.0,2.0,40.0,40.0,55.0,0,0,1,0,0,0,1,0,0,1580.0,0.7272727272727273,0.3386004514672686,Insegura
116000,289000,Boedo,3.0,1.0,4.0,20.0,71.0,71.0,1,0,0,1,0,0,0,0,0,1633.8028169014085,1.0,0.6027682071997149,Segura
78000,124000,Boedo,2.0,1.0,3.0,20.0,53.0,53.0,0,1,0,1,0,1,1,0,0,1471.698113207547,1.0,0.8014732089818225,Segura
87000,170000,Boedo,2.0,1.0,3.0,20.0,49.0,49.0,1,0,0,1,1,0,1,0,0,1775.5102040816328,1.0,0.47095164547938695,Insegura
59900,175000,Boedo,1.0,1.0,2.0,70.0,41.0,41.0,0,0,1,0,0,0,1,0,0,1460.9756097560976,1.0,0.7042295354639421,Segura
50000,110000,Boedo,1.0,1.0,2.0,20.0,30.0,30.0,0,0,0,1,0,0,0,0,0,1666.6666666666667,1.0,0.5055839372698111,Segura
135000,140000,Boedo,2.0,1.0,3.0,25.0,55.0,55.0,1,0,1,0,1,1,1,0,0,2454.5454545454545,1.0,0.5055839372698111,Segura
289000,420000,Boedo,3.0,3.0,4.0,45.0,133.0,145.0,0,1,1,0,1,0,1,1,0,1993.103448275862,0.9172413793103448,0.47778305809670907,Insegura
58000,101000,Boedo,1.0,1.0,2.0,45.0,31.0,31.0,0,0,0,1,0,1,1,0,0,1870.967741935484,1.0,0.635321373410954,
379000,350000,Boedo,5.0,3.0,7.0,28.0,250.0,250.0,1,0,0,1,0,0,1,0,0,1516.0,1.0,0.7401093026018771,Segura
114000,180000,Boedo,2.0,1.0,3.0,50.0,68.0,76.0,0,0,0,1,0,1,1,0,0,1500.0,0.8947368421052632,0.8426992990376618,Segura
105000,250000,Boedo,2.0,1.0,3.0,40.0,50.0,50.0,0,0,0,0,0,0,1,0,0,2100.0,1.0,0.5618985386717358,Segura
135000,66759,Boedo,3.0,1.0,4.0,20.0,79.0,79.0,1,0,1,1,0,0,1,0,0,1708.860759493671,1.0,0.42491386479743376,Insegura
105000,130000,Boedo,1.0,1.0,2.0,50.0,45.0,51.0,1,0,0,0,0,0,0,0,0,2058.823529411765,0.8823529411764706,0.5618985386717358,Segura
57000,110000,Boedo,1.0,1.0,1.0,40.0,32.0,32.0,0,0,0,0,0,0,1,0,0,1781.25,1.0,0.498752524652489,Insegura
110000,100000,Boedo,2.0,1.0,3.0,20.0,101.0,101.0,0,0,0,1,0,0,1,1,0,1089.1089108910892,1.0,0.022929784959011545,Muy Insegura
70000,3000,Boedo,1.0,1.0,2.0,50.0,38.0,38.0,0,0,1,1,0,0,1,0,0,1842.1052631578948,1.0,0.6838541047879292,Segura
147500,262000,Boedo,3.0,2.0,4.0,20.0,86.0,86.0,0,0,0,1,1,0,1,0,0,1715.1162790697674,1.0,0.4824165379588927,Insegura
87000,127000,Boedo,2.0,1.0,3.0,20.0,56.0,56.0,0,0,1,1,0,0,1,0,0,1553.5714285714287,1.0,0.7455150291077581,Segura
75000,97000,Boedo,1.0,1.0,2.0,20.0,42.0,42.0,0,0,1,1,0,1,1,0,0,1785.7142857142858,1.0,0.72686230248307,Segura
125000,270000,Boedo,1.0,1.0,2.0,11.0,41.0,48.0,1,0,0,1,0,1,1,0,0,2604.1666666666665,0.8541666666666666,0.3977664250920756,Insegura
165000,220000,Boedo,3.0,2.0,4.0,20.0,87.0,87.0,0,0,0,1,0,0,1,0,0,1896.551724137931,1.0,0.3745396221931805,Insegura
43000,90000,Boedo,1.0,1.0,1.0,50.0,23.0,28.0,0,0,0,1,0,0,0,0,0,1535.7142857142858,0.8214285714285714,0.635321373410954,
115000,140000,Boedo,2.0,1.0,3.0,18.0,50.0,50.0,0,0,0,0,0,0,1,0,0,2300.0,1.0,0.6208268979446359,Segura
99900,314000,Boedo,2.0,1.0,3.0,80.0,72.0,72.0,0,0,0,0,0,0,1,0,0,1387.5,1.0,0.3680646311037187,Insegura
79900,290000,Boedo,2.0,1.0,3.0,46.0,59.0,59.0,0,0,0,1,1,0,1,0,0,1354.2372881355932,1.0,0.69323987168825,Segura
125000,250000,Boedo,1.0,1.0,2.0,11.0,41.0,48.0,1,0,0,1,0,1,1,0,0,2604.1666666666665,0.8541666666666666,0.3977664250920756,Insegura
118000,200000,Boedo,1.0,1.0,1.0,4.0,40.0,40.0,0,0,0,0,0,0,1,0,0,2950.0,1.0,0.635321373410954,
145000,90000,Boedo,3.0,1.0,4.0,20.0,153.0,153.0,0,0,0,1,0,0,0,1,0,947.7124183006536,1.0,0.4631697754544375,Insegura
125000,120000,Boedo,3.0,2.0,4.0,65.0,131.0,131.0,1,0,0,1,0,0,1,0,0,954.1984732824427,1.0,0.635321373410954,
39900,112000,Boedo,1.0,1.0,1.0,50.0,26.0,26.0,0,0,0,0,0,0,1,0,0,1534.6153846153845,1.0,0.48384222407033384,Insegura
67000,80000,Boedo,1.0,1.0,2.0,46.0,40.0,42.0,0,0,0,1,0,0,0,0,0,1595.2380952380952,0.9523809523809523,0.612094570512059,Segura
230000,120000,Boedo,4.0,2.0,4.0,36.0,140.0,140.0,0,0,0,0,0,0,0,0,0,1642.857142857143,1.0,0.7346441725080195,Segura
80000,40000,Boedo,1.0,1.0,2.0,46.0,40.0,50.0,1,0,0,0,0,0,0,0,0,1600.0,0.8,0.5903528573125817,Segura
89000,70000,Boedo,2.0,1.0,3.0,20.0,55.0,55.0,0,0,0,1,0,0,0,0,0,1618.1818181818182,1.0,0.8314126173220863,Segura
39500,35000,Boedo,1.0,1.0,1.0,40.0,20.0,20.0,0,0,0,0,0,0,1,0,0,1975.0,1.0,0.9193893311155994,Muy Segura
45000,100000,Boedo,1.0,1.0,1.0,40.0,20.0,20.0,0,0,0,0,0,0,1,0,0,2250.0,1.0,0.599025781157182,Segura
60000,85000,Boedo,1.0,1.0,2.0,13.0,33.0,41.0,0,0,0,0,1,0,1,0,0,1463.4146341463415,0.8048780487804879,0.860520375430676,Segura
55000,80000,Boedo,1.0,1.0,2.0,60.0,50.0,50.0,1,0,0,0,0,0,0,0,0,1100.0,1.0,0.6659142212189616,Segura
141500,200000,Boedo,1.0,1.0,2.0,4.0,48.0,48.0,0,0,1,0,1,0,1,0,0,2947.9166666666665,1.0,0.6859926339550909,Segura
53000,90000,Boedo,1.0,1.0,2.0,20.0,40.0,40.0,0,0,0,1,0,0,1,0,0,1325.0,1.0,0.40376618747772364,Insegura
66000,80000,Boedo,1.0,1.0,1.0,60.0,27.0,27.0,0,0,0,0,0,0,0,0,0,2444.4444444444443,1.0,0.49221812997505054,Insegura
43000,122000,Boedo,1.0,1.0,2.0,60.0,33.0,33.0,0,0,0,0,0,0,1,0,0,1303.030303030303,1.0,0.7330996792206249,Segura
45000,99000,Boedo,1.0,1.0,1.0,20.0,30.0,30.0,0,0,0,1,0,0,1,0,0,1500.0,1.0,0.6903884994653677,Segura
58000,95000,Boedo,2.0,1.0,3.0,40.0,42.0,42.0,0,0,0,0,0,0,0,0,0,1380.952380952381,1.0,0.909706546275395,Muy Segura
123900,200000,Boedo,3.0,1.0,4.0,50.0,78.0,78.0,0,0,1,1,0,0,1,0,0,1588.4615384615386,1.0,0.40798384222407036,Insegura
165000,230437,Boedo,2.0,1.0,3.0,20.0,68.0,68.0,1,0,1,1,1,0,1,0,0,2426.470588235294,1.0,0.6547463466793395,Segura
75000,119470,Boedo,1.0,1.0,2.0,17.0,39.0,39.0,0,0,1,1,1,0,0,0,0,1923.076923076923,1.0,0.9056671022929785,Muy Segura
115000,174000,Boedo,2.0,1.0,3.0,45.0,65.0,70.0,0,0,0,1,0,0,1,1,0,1642.857142857143,0.9285714285714286,0.633242247831769,Segura
90000,117000,Boedo,2.0,1.0,3.0,20.0,56.0,56.0,1,0,1,1,1,0,0,0,0,1607.142857142857,1.0,0.38457882856124515,Insegura
85000,135000,Boedo,1.0,1.0,1.0,2.0,45.0,45.0,1,0,0,0,0,0,0,0,0,1888.888888888889,1.0,0.5428299869312107,Segura
63000,115000,Boedo,2.0,1.0,3.0,45.0,44.0,44.0,1,0,0,1,0,0,1,0,0,1431.8181818181818,1.0,0.9133301651419745,Muy Segura
155000,210000,Boedo,3.0,1.0,4.0,50.0,73.0,73.0,0,0,1,0,0,0,1,0,0,2123.2876712328766,1.0,0.72686230248307,Segura
124000,190000,Boedo,3.0,1.0,4.0,30.0,63.0,63.0,0,0,0,0,0,0,1,0,0,1968.2539682539682,1.0,0.5341570630866104,Segura
80000,140000,Boedo,1.0,1.0,1.0,8.0,34.0,59.0,1,1,0,1,1,0,0,0,1,1355.9322033898304,0.576271186440678,0.5207912557918498,Segura
110000,95000,Boedo,2.0,1.0,3.0,40.0,62.0,62.0,0,0,0,1,0,0,1,0,0,1774.1935483870968,1.0,0.14512296542711178,Insegura
75000,60000,Boedo,1.0,1.0,1.0,3.0,32.0,32.0,0,0,1,1,0,0,1,1,0,2343.75,1.0,0.635321373410954,
123000,200000,Boedo,3.0,1.0,3.0,50.0,80.0,80.0,0,0,0,0,0,0,1,0,0,1537.5,1.0,0.5470476416775574,Segura
75000,115000,Boedo,1.0,1.0,2.0,50.0,32.0,32.0,0,0,0,0,0,0,1,0,0,2343.75,1.0,0.5294047760484732,Segura
119900,256000,Boedo,3.0,1.0,4.0,52.0,58.0,80.0,1,0,0,1,0,1,1,0,0,1498.75,0.725,0.635321373410954,
114000,156988,Boedo,2.0,1.0,3.0,20.0,57.0,57.0,0,0,0,1,0,1,0,0,0,2000.0,1.0,0.4887133182844243,Insegura
77000,111760,Boedo,1.0,1.0,2.0,50.0,46.0,46.0,1,0,1,1,1,0,1,0,0,1673.9130434782608,1.0,0.5328501841511227,Segura
69000,80000,Boedo,1.0,1.0,2.0,60.0,48.0,48.0,0,0,0,0,0,0,1,0,0,1437.5,1.0,0.8167993346798147,Segura
75000,105000,Boedo,1.0,1.0,2.0,30.0,48.0,48.0,1,0,0,1,0,0,0,0,0,1562.5,1.0,0.8014732089818225,Segura
88000,100000,Boedo,2.0,1.0,3.0,52.0,57.0,58.0,1,0,0,1,0,0,1,0,0,1517.2413793103449,0.9827586206896551,0.5375430676012831,Segura
47000,83066,Boedo,1.0,1.0,2.0,20.0,32.0,32.0,0,0,0,1,0,0,1,0,0,1468.75,1.0,0.635321373410954,
60000,40000,Boedo,1.0,1.0,2.0,20.0,45.0,45.0,1,0,0,1,0,0,0,0,0,1333.3333333333333,1.0,0.6596768444814067,Segura
63000,45000,Boedo,1.0,1.0,1.0,40.0,25.0,25.0,0,0,0,0,0,0,0,0,0,2520.0,1.0,0.5207912557918498,Segura
74000,100000,Boedo,1.0,1.0,2.0,10.0,42.0,42.0,0,0,0,0,0,0,0,0,0,1761.904761904762,1.0,0.4970298206011643,Insegura
328000,200000,Boedo,4.0,3.0,7.0,40.0,180.0,180.0,1,0,1,1,1,0,1,1,0,1822.2222222222222,1.0,0.6947249613876678,Segura
155000,480000,Boedo,2.0,2.0,3.0,10.0,67.0,67.0,1,0,1,1,1,1,1,0,0,2313.4328358208954,1.0,0.4575858381846264,Insegura
70000,94000,Boedo,1.0,1.0,2.0,50.0,35.0,35.0,0,0,1,1,0,0,0,0,0,2000.0,1.0,0.5903528573125817,Segura
68000,120000,Boedo,1.0,1.0,1.0,8.0,33.0,36.0,1,0,1,0,1,0,0,0,0,1888.888888888889,0.9166666666666666,0.6530236426280147,Segura
98000,120000,Boedo,3.0,1.0,4.0,40.0,70.0,78.0,0,0,0,1,0,0,1,0,0,1256.4102564102564,0.8974358974358975,0.6820125935606511,Segura
185000,340000,Boedo,3.0,2.0,4.0,55.0,108.0,108.0,0,0,0,0,0,0,0,0,0,1712.962962962963,1.0,0.5238208387786623,Segura
69000,140000,Boedo,1.0,1.0,2.0,55.0,47.0,47.0,0,0,0,0,0,0,1,0,0,1468.0851063829787,1.0,0.8817274563383628,Segura
65000,102600,Boedo,1.0,1.0,2.0,20.0,45.0,45.0,1,0,0,1,0,0,0,0,0,1444.4444444444443,1.0,0.5207912557918498,Segura
83000,170000,Boedo,1.0,1.0,1.0,4.0,43.0,43.0,1,0,0,1,0,0,1,0,0,1930.2325581395348,1.0,0.635321373410954,
115000,80000,Boedo,2.0,1.0,4.0,30.0,66.0,76.0,0,0,0,0,1,0,1,0,0,1513.157894736842,0.868421052631579,0.635321373410954,
79500,75000,Boedo,1.0,1.0,2.0,45.0,41.0,41.0,1,0,1,1,0,0,1,0,0,1939.0243902439024,1.0,0.668527979089937,Segura
49000,120000,Boedo,1.0,1.0,1.0,46.0,26.0,26.0,1,0,0,0,0,0,1,0,0,1884.6153846153845,1.0,0.635321373410954,
139990,270000,Boedo,2.0,2.0,3.0,51.0,77.0,85.0,1,0,0,0,0,0,1,0,0,1646.9411764705883,0.9058823529411765,0.8086610431270049,Segura
147000,112000,Boedo,3.0,1.0,4.0,51.0,71.0,71.0,1,0,1,1,1,0,0,0,0,2070.4225352112676,1.0,0.5174646548651538,Segura
89000,125000,Boedo,2.0,1.0,3.0,48.0,52.0,62.0,1,0,0,1,0,0,1,0,0,1435.483870967742,0.8387096774193549,0.8991921112035167,Segura
67500,170000,Boedo,1.0,1.0,1.0,5.0,45.0,45.0,1,0,0,1,0,0,0,0,0,1500.0,1.0,0.635321373410954,
150000,250000,Boedo,3.0,2.0,4.0,40.0,72.0,72.0,0,0,0,1,0,0,1,0,0,2083.3333333333335,1.0,0.576155399786147,Segura
220000,200000,Boedo,3.0,2.0,4.0,30.0,94.0,104.0,0,0,0,0,0,0,1,0,0,2115.3846153846152,0.9038461538461539,0.635321373410954,
33150,60000,Boedo,1.0,1.0,1.0,56.0,19.0,19.0,1,0,0,1,0,1,1,0,0,1744.7368421052631,1.0,0.9070333848164429,Muy Segura
170000,225000,Boedo,2.0,2.0,3.0,16.0,63.0,80.0,1,0,1,1,1,1,1,0,0,2125.0,0.7875,0.668527979089937,Segura
74900,60000,Boedo,1.0,1.0,2.0,66.0,40.0,40.0,1,0,0,1,0,0,1,0,0,1872.5,1.0,0.47879291909231314,Insegura
197000,300000,Boedo,3.0,2.0,4.0,20.0,81.0,86.0,1,0,0,1,0,0,1,0,0,2290.6976744186045,0.9418604651162791,0.8953308779850303,Segura
259000,495000,Boedo,4.0,3.0,5.0,45.0,180.0,180.0,1,0,1,0,1,0,1,1,0,1438.888888888889,1.0,0.49400023761435186,Insegura
68000,110000,Boedo,1.0,1.0,1.0,16.0,37.0,37.0,1,0,0,0,0,0,1,0,0,1837.837837837838,1.0,0.635321373410954,
50000,80000,Boedo,1.0,1.0,1.0,30.0,25.0,28.0,1,0,0,1,0,0,1,0,0,1785.7142857142858,0.8928571428571429,0.5604134489723179,Segura
150000,260000,Boedo,2.0,1.0,3.0,19.0,53.0,56.0,1,0,0,0,0,0,1,0,0,2678.5714285714284,0.9464285714285714,0.713971723892123,Segura
205000,180000,Boedo,3.0,2.0,4.0,40.0,78.0,83.0,0,0,0,1,0,0,1,0,0,2469.879518072289,0.9397590361445783,0.5644528929547344,Segura
56000,67000,Boedo,1.0,1.0,2.0,36.0,32.0,32.0,1,0,0,1,0,0,0,0,0,1750.0,1.0,0.635321373410954,
203000,288500,Boedo,2.0,2.0,3.0,11.0,67.0,71.0,1,0,0,0,1,1,1,0,0,2859.154929577465,0.9436619718309859,0.635321373410954,
88000,200000,Boedo,1.0,1.0,2.0,40.0,40.0,40.0,0,0,0,0,0,0,1,1,0,2200.0,1.0,0.6716169656647262,Segura
59000,5000,Boedo,1.0,1.0,2.0,76.0,41.0,41.0,1,0,0,0,0,0,0,0,0,1439.0243902439024,1.0,0.6838541047879292,Segura
55000,130000,Boedo,1.0,1.0,1.0,55.0,25.0,26.0,1,0,0,1,0,1,0,0,0,2115.3846153846152,0.9615384615384616,0.635321373410954,
80000,405000,Boedo,1.0,1.0,2.0,20.0,48.0,48.0,0,0,0,0,0,0,1,0,0,1666.6666666666667,1.0,0.567660686705477,Segura
59000,80000,Boedo,1.0,1.0,1.0,4.0,31.0,34.0,1,0,0,0,0,0,0,0,0,1735.2941176470588,0.9117647058823529,0.8402043483426399,Segura
67000,180000,Boedo,1.0,1.0,2.0,37.0,27.0,29.0,1,0,0,1,0,1,1,0,0,2310.344827586207,0.9310344827586207,0.6232030414637044,Segura
94900,200000,Boedo,1.0,1.0,2.0,12.0,47.0,52.0,1,0,0,1,0,0,1,0,0,1825.0,0.9038461538461539,0.635321373410954,
99000,120000,Boedo,2.0,1.0,3.0,56.0,53.0,61.0,1,0,0,0,0,0,1,0,0,1622.950819672131,0.8688524590163934,0.635321373410954,
120000,260000,Boedo,2.0,2.0,3.0,16.0,56.0,61.0,1,0,0,1,0,0,0,0,0,1967.2131147540983,0.9180327868852459,0.7617916122133777,Segura
89000,130000,Boedo,2.0,1.0,3.0,52.0,54.0,59.0,1,0,0,0,0,0,1,0,0,1508.4745762711864,0.9152542372881356,0.7660092669597244,Segura
119000,280000,Boedo,2.0,1.0,3.0,36.0,60.0,67.0,1,0,0,1,1,0,0,0,0,1776.1194029850747,0.8955223880597015,0.5485327313769752,Segura
79000,173000,Boedo,1.0,1.0,2.0,55.0,53.0,54.0,1,0,1,0,0,0,1,0,0,1462.962962962963,0.9814814814814815,0.635321373410954,
75000,180000,Boedo,2.0,1.0,3.0,40.0,50.0,60.0,1,0,0,0,0,0,1,0,0,1250.0,0.8333333333333334,0.5190685517405251,Segura
89900,230000,Boedo,1.0,1.0,1.0,11.0,49.0,56.0,1,0,0,1,0,0,1,0,0,1605.357142857143,0.875,0.635321373410954,
49000,70000,Boedo,1.0,2.0,1.0,35.0,18.0,18.0,0,0,0,0,0,0,0,0,0,2722.222222222222,1.0,0.8961031246287275,Segura
179900,248000,Boedo,3.0,1.0,4.0,44.0,75.0,85.0,1,0,0,1,1,0,1,0,0,2116.470588235294,0.8823529411764706,0.7813947962456933,Segura
76000,140000,Boedo,1.0,1.0,1.0,12.0,28.0,32.0,1,0,0,1,0,0,1,0,0,2375.0,0.875,0.635321373410954,
85000,65000,Boedo,1.0,1.0,2.0,15.0,38.0,66.0,1,0,1,0,0,0,1,0,0,1287.878787878788,0.5757575757575758,0.9272306047285256,Muy Segura
71000,115081,Boedo,1.0,1.0,2.0,50.0,31.0,32.0,1,0,0,1,0,1,0,0,0,2218.75,0.96875,0.5294047760484732,Segura
49000,59900,Boedo,1.0,1.0,1.0,4.0,23.0,26.0,1,0,0,0,0,0,1,0,0,1884.6153846153845,0.8846153846153846,0.8402043483426399,Segura
240000,200000,Boedo,2.0,1.0,3.0,22.0,92.0,110.0,1,0,0,0,0,0,0,0,0,2181.818181818182,0.8363636363636363,0.826066294404182,Segura
95000,124000,Boedo,2.0,1.0,3.0,46.0,64.0,65.0,1,0,1,1,0,0,1,0,0,1461.5384615384614,0.9846153846153847,0.635321373410954,
51500,170000,Boedo,1.0,1.0,1.0,18.0,30.0,33.0,1,0,0,1,0,0,1,0,0,1560.6060606060605,0.9090909090909091,0.635321373410954,
57500,160000,Boedo,1.0,1.0,1.0,18.0,34.0,37.0,1,0,0,1,0,0,1,0,0,1554.054054054054,0.918918918918919,0.7894736842105263,Segura
58000,180000,Boedo,2.0,1.0,3.0,31.0,42.0,43.0,1,0,0,0,1,0,1,0,0,1348.8372093023256,0.9767441860465116,0.8971723892123085,Segura
87000,20000,Boedo,2.0,1.0,3.0,50.0,67.0,92.0,1,0,0,0,0,0,1,0,0,945.6521739130435,0.7282608695652174,0.46079363193536893,Insegura
93999,120000,Boedo,1.0,1.0,2.0,14.0,32.0,63.0,1,0,0,1,0,0,1,0,0,1492.047619047619,0.5079365079365079,0.6580135440180587,Segura
88000,189000,Boedo,2.0,1.0,3.0,57.0,47.0,49.0,1,0,0,1,0,0,1,0,0,1795.9183673469388,0.9591836734693877,0.635321373410954,
260000,400000,Boedo,3.0,1.0,4.0,56.0,124.0,211.0,1,0,0,1,0,0,0,0,0,1232.2274881516587,0.5876777251184834,0.5554829511702507,Segura
82000,156000,Boedo,1.0,1.0,2.0,49.0,41.0,41.0,0,0,0,1,0,1,1,0,0,2000.0,1.0,0.637400498990139,Segura
179000,130000,Boedo,2.0,2.0,3.0,18.0,87.0,93.0,1,0,0,0,0,0,1,0,0,1924.731182795699,0.9354838709677419,0.7516930022573364,Segura
99000,179000,Boedo,2.0,1.0,3.0,51.0,64.0,64.0,1,0,0,1,1,1,1,0,0,1546.875,1.0,0.878579066175597,Segura
110000,130000,Boedo,2.0,1.0,3.0,51.0,60.0,65.0,1,0,0,1,0,0,1,0,0,1692.3076923076924,0.9230769230769231,0.635321373410954,
135000,125000,Boedo,1.0,1.0,2.0,19.0,39.0,54.0,1,0,1,0,0,0,1,0,0,2500.0,0.7222222222222222,0.6100748485208507,Segura
110000,210000,Boedo,2.0,1.0,3.0,50.0,60.0,60.0,0,0,0,0,0,0,1,0,0,1833.3333333333333,1.0,0.8456100748485209,Segura
42000,83700,Boedo,1.0,1.0,2.0,44.0,30.0,30.0,1,0,1,0,0,0,1,0,0,1400.0,1.0,0.9070333848164429,Muy Segura
48000,154500,Boedo,1.0,1.0,2.0,50.0,32.0,32.0,0,0,0,1,0,0,1,0,0,1500.0,1.0,0.635321373410954,
159000,250000,Boedo,3.0,1.0,4.0,76.0,77.0,85.0,1,0,0,0,0,0,1,0,0,1870.5882352941176,0.9058823529411765,0.8086610431270049,Segura
179500,110000,Boedo,3.0,2.0,4.0,66.0,105.0,122.0,1,0,0,1,0,0,1,0,0,1471.311475409836,0.860655737704918,0.7472971367470596,Segura
165000,260000,Boedo,2.0,1.0,3.0,51.0,81.0,87.0,1,0,1,0,0,1,1,0,0,1896.551724137931,0.9310344827586207,0.757989782582868,Segura
85000,80000,Boedo,2.0,1.0,3.0,46.0,64.0,68.0,1,0,0,0,0,0,1,0,0,1250.0,0.9411764705882353,0.635321373410954,
