Precio,Expensas,Barrio,Dormitorios,Banos,Ambientes,Antiguedad,Sup_Cubierta_m2,Sup_Total_m2,Latitud,Longitud,Link,Amenities,Losa_Central,Aire_Acond,Apto_Credito,Cochera,Seguridad,Luminoso,Balcon_Aterrazado,A_Estrenar,Precio_m2,Proporcion_Cubierta,Indice_Seguridad,Categoria_Seguridad,Subte_Cerca,Percentil_Precio_Barrio,Score
120000,120000,Villa Urquiza,1.0,1.0,1.0,5.0,40.0,44.0,-34.57726,-58.48138,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-1-ambiente--18711593,0,0,1,1,1,0,1,0,0,2727.2727272727275,0.9090909090909091,0.7813947962456933,Segura,1.0,0.6258064516129033,2.5
105000,118000,Villa Urquiza,1.0,1.0,2.0,40.0,42.0,42.0,-34.57258,,https://www.argenprop.com/departamento-en-venta-en-urquiza-r-2-ambientes--19254179,0,0,0,1,0,0,1,0,0,2500.0,1.0,,,,0.4827956989247312,0.0
168000,2500,Villa Urquiza,1.0,1.0,2.0,30.0,41.0,56.0,-34.580948,-58.47358,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-2-ambientes--6485144,0,0,0,0,0,0,1,1,0,3000.0,0.7321428571428571,0.7023880242366639,Segura,1.0,0.7731182795698924,1.0
64000,75000,Villa Urquiza,1.0,1.0,1.0,48.0,29.0,29.0,,-58.48672,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-1-ambiente--7862713,0,0,0,0,0,0,0,0,0,2206.896551724138,1.0,,,,0.2903225806451613,0.0
120000,3000,Villa Urquiza,1.0,1.0,2.0,40.0,40.0,40.0,-34.572487,-58.504417,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-2-ambientes--8435024,0,0,0,1,0,0,1,0,0,3000.0,1.0,0.9193893311155994,Muy Segura,0.0,0.7731182795698924,1.0
84000,80000,Villa Urquiza,1.0,1.0,1.0,11.0,28.0,31.0,-34.576187,-58.484528,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-1-ambiente--9854786,1,0,1,1,0,0,0,0,0,2709.6774193548385,0.9032258064516129,0.5457407627420696,Segura,1.0,0.6150537634408603,2.5
130000,60000,Villa Urquiza,1.0,1.0,2.0,7.0,37.0,42.0,-34.569252,-58.484646,https://www.argenprop.com/departamento-en-venta-en-urquiza-r-2-ambientes--11949787,1,1,0,1,0,0,1,1,0,3095.2380952380954,0.8809523809523809,0.6976951407865035,Segura,0.0,0.7978494623655914,5.0
130000,60000,Villa Urquiza,1.0,1.0,2.0,7.0,35.0,43.0,-34.569225,-58.484623,https://www.argenprop.com/departamento-en-venta-en-urquiza-r-2-ambientes--11958102,1,1,0,1,0,0,1,1,0,3023.2558139534885,0.813953488372093,0.6997148627777118,Segura,0.0,0.7881720430107527,5.0
130000,60000,Villa Urquiza,1.0,1.0,2.0,7.0,39.0,43.0,-34.569305,-58.484688,https://www.argenprop.com/departamento-en-venta-en-urquiza-r-2-ambientes--11950195,1,1,0,1,0,0,1,1,0,3023.2558139534885,0.9069767441860465,0.6947249613876678,Segura,0.0,0.7881720430107527,5.0
142000,59000,Villa Urquiza,2.0,1.0,3.0,40.0,54.0,60.0,-34.577396,-58.487255,https://www.argenprop.com/departamento-en-venta-en-urquiza-r-3-ambientes--15473604,0,0,0,1,0,0,1,0,0,2366.6666666666665,0.9,0.8801235594629916,Segura,1.0,0.4021505376344086,0.0
158000,200000,Villa Urquiza,2.0,2.0,3.0,7.0,61.0,69.0,-34.56366,-58.49277,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-3-ambientes--16042639,1,0,0,1,1,1,1,0,0,2289.855072463768,0.8840579710144928,0.9741000356421528,Muy Segura,0.0,0.34623655913978496,8.0
88000,90000,Villa Urquiza,1.0,1.0,1.0,7.0,42.0,42.0,-34.584995,-58.464394,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-1-ambiente--14572173,0,0,0,0,1,0,1,0,0,2095.2380952380954,1.0,0.9386360936200546,Muy Segura,1.0,0.21397849462365592,3.0
105000,160000,Villa Urquiza,2.0,1.0,3.0,10.0,55.0,59.0,-34.574913,-58.499256,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza--17287648,0,0,0,1,0,0,1,0,0,1779.6610169491526,0.9322033898305084,0.9558631341333017,Muy Segura,0.0,0.08387096774193549,1.0
163000,200000,Villa Urquiza,2.0,1.0,3.0,,58.0,61.0,-34.57933,-58.48726,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-3-ambientes--17348415,0,1,1,1,0,0,1,0,0,2672.1311475409834,0.9508196721311475,0.9193893311155994,Muy Segura,0.0,0.5870967741935483,3.5
530000,100000,Villa Urquiza,3.0,3.0,5.0,25.0,140.0,146.0,-34.57691,-58.483673,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-5-ambientes--17364288,0,0,0,1,1,0,0,1,0,3630.1369863013697,0.958904109589041,0.7042295354639421,Segura,1.0,0.9354838709677419,3.0
188000,90000,Villa Urquiza,2.0,1.0,3.0,,54.0,54.0,-34.57833,-58.49093,https://www.argenprop.com/departamento-en-venta-en-urquiza-r-3-ambientes--17441310,0,0,0,0,1,0,0,1,1,3481.4814814814813,1.0,0.8829155280978971,Segura,0.0,0.9053763440860215,4.0
179000,220000,Villa Urquiza,2.0,1.0,3.0,35.0,59.0,64.0,-34.57827,-58.48911,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-3-ambientes--17103430,0,0,0,1,1,1,0,0,0,2796.875,0.921875,0.8982416537958893,Segura,0.0,0.6666666666666666,5.0
231000,500000,Villa Urquiza,1.0,1.0,2.0,,58.0,58.0,-34.575233,-58.484108,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-2-ambientes--17783958,1,0,0,0,0,0,1,0,1,3982.7586206896553,1.0,0.5157419508138292,Segura,1.0,0.9655913978494624,3.0
87000,95000,Villa Urquiza,1.0,1.0,2.0,,34.0,36.0,-34.573166,-58.480408,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-2-ambientes--17913720,0,0,1,1,0,0,1,0,0,2416.6666666666665,0.9444444444444444,0.7363668765593442,Segura,0.0,0.4236559139784946,0.5
83000,59800,Villa Urquiza,1.0,1.0,1.0,,28.0,28.0,-34.578846,-58.49439,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-1-ambiente--17664940,0,0,0,0,0,0,1,0,1,2964.285714285714,1.0,0.8494713080670072,Segura,0.0,0.7376344086021506,1.0
206000,198000,Villa Urquiza,2.0,2.0,3.0,15.0,72.0,76.0,-34.580128,-58.482967,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-3-ambientes--17936424,1,1,1,0,0,0,1,0,0,2710.5263157894738,0.9473684210526315,0.9552690982535346,Muy Segura,1.0,0.6172043010752688,5.5
90000,60000,Villa Urquiza,1.0,1.0,2.0,42.0,43.0,43.0,-34.579185,-58.489223,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza--4280305,0,0,0,1,0,0,1,0,0,2093.0232558139537,1.0,0.8971723892123085,Segura,0.0,0.2075268817204301,0.0
130000,89000,Villa Urquiza,2.0,1.0,3.0,40.0,60.0,64.0,-34.566296,-58.49442,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-3-ambientes--17069118,0,0,1,1,0,0,0,0,0,2031.25,0.9375,0.9678032553166211,Muy Segura,0.0,0.1827956989247312,1.5
122000,120000,Villa Urquiza,2.0,1.0,3.0,40.0,48.0,48.0,-34.57163,-58.49124,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-3-ambientes--18106517,0,0,0,1,0,0,1,0,0,2541.6666666666665,1.0,0.8296305096827848,Segura,0.0,0.5086021505376344,0.0
375000,490000,Villa Urquiza,3.0,3.0,4.0,13.0,100.0,142.0,-34.56777,-58.45929,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-4-ambientes--18174013,1,0,0,1,1,0,1,1,0,2640.845070422535,0.704225352112676,0.6514197457526434,Segura,0.0,0.5655913978494623,5.0
179000,192000,Villa Urquiza,3.0,1.0,4.0,51.0,79.0,79.0,-34.57246,-58.48293,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-4-ambientes--18188128,0,0,1,0,1,1,1,0,0,2265.8227848101264,1.0,0.7330996792206249,Segura,1.0,0.3333333333333333,5.5
115000,16000,Villa Urquiza,1.0,1.0,2.0,,43.0,49.0,-34.576984,-58.478287,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-2-ambientes--15450430,0,0,1,1,0,0,1,0,0,2346.938775510204,0.8775510204081632,0.7284067957704645,Segura,1.0,0.3849462365591398,0.5
118000,258000,Villa Urquiza,1.0,1.0,2.0,13.0,43.0,48.0,-34.57307,,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-2-ambientes--18112977,1,0,0,1,0,1,1,0,0,2458.3333333333335,0.8958333333333334,,,,0.44731182795698926,5.0
175000,165000,Villa Urquiza,1.0,1.0,2.0,1.0,40.0,53.0,-34.57016,-58.48859,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-2-ambientes--15007176,0,0,1,1,0,0,1,1,0,3301.8867924528304,0.7547169811320755,0.7080313650944516,Segura,0.0,0.8666666666666667,1.5
119900,140000,Villa Urquiza,1.0,1.0,2.0,,45.0,45.0,-34.573166,-58.480408,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-2-ambientes--18664365,0,0,0,0,0,0,0,0,1,2664.4444444444443,1.0,0.7363668765593442,Segura,0.0,0.578494623655914,1.0
89900,140000,Villa Urquiza,1.0,1.0,2.0,40.0,38.0,38.0,-34.56909,-58.47966,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-2-ambientes--18641702,0,0,0,0,0,0,1,0,0,2365.7894736842104,1.0,0.7894736842105263,Segura,0.0,0.4,0.0
115000,130000,Villa Urquiza,1.0,1.0,1.0,10.0,40.0,43.0,-34.57208,,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-1-ambiente--18732965,1,0,0,1,0,0,1,0,0,2674.4186046511627,0.9302325581395349,,,,0.5913978494623656,2.0
85000,90000,Villa Urquiza,1.0,1.0,2.0,3.0,35.0,52.0,-34.58722,-58.47652,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza--18754424,0,0,0,0,0,0,0,0,0,1634.6153846153845,0.6730769230769231,0.9455269098253535,Muy Segura,0.0,0.047311827956989246,1.0
167000,216000,Villa Urquiza,3.0,1.0,4.0,32.0,72.0,72.0,-34.57284,-58.490913,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-4-ambientes--18029072,1,0,0,1,0,0,1,0,0,2319.4444444444443,1.0,0.7213377688012356,Segura,1.0,0.3655913978494624,2.0
95000,80000,Villa Urquiza,1.0,1.0,2.0,15.0,33.0,36.0,-34.57943,-58.48117,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-2-ambientes--18933358,0,0,0,1,0,0,0,0,0,2638.8888888888887,0.9166666666666666,0.8296305096827848,Segura,1.0,0.5634408602150538,0.0
165000,210000,Villa Urquiza,2.0,1.0,3.0,28.0,58.0,60.0,-34.57365,-58.48906,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-3-ambientes--18042476,0,0,0,1,1,0,0,0,0,2750.0,0.9666666666666667,0.5085541166686468,Segura,1.0,0.6430107526881721,2.0
125000,80000,Villa Urquiza,1.0,1.0,2.0,,34.0,39.0,,,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-2-ambientes--18621271,1,0,1,1,0,0,1,0,1,3205.128205128205,0.8717948717948718,,,,0.843010752688172,3.5
115000,140000,Villa Urquiza,1.0,1.0,2.0,45.0,48.0,48.0,-34.57282,-58.48025,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-2-ambientes--15523280,0,0,0,0,0,1,0,0,0,2395.8333333333335,1.0,0.7380895806106689,Segura,0.0,0.4129032258064516,3.0
103900,116000,Villa Urquiza,1.0,1.0,1.0,,35.0,39.0,,-58.48457,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-1-ambiente--12798835,1,0,1,0,0,0,1,0,1,2664.102564102564,0.8974358974358975,,,,0.5763440860215053,3.5
223000,400000,Villa Urquiza,1.0,2.0,2.0,,49.0,66.0,-34.57533,-58.47234,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-2-ambientes--10925928,1,0,0,1,1,0,1,0,1,3378.787878787879,0.7424242424242424,0.9521207080907687,Muy Segura,0.0,0.8881720430107527,6.0
52000,50000,Villa Urquiza,1.0,1.0,1.0,50.0,19.0,19.0,-34.57218,-58.47577,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-1-ambiente--18971131,0,0,0,0,0,0,1,0,0,2736.842105263158,1.0,0.9374480218605203,Muy Segura,0.0,0.6301075268817204,1.0
93000,70000,Villa Urquiza,1.0,1.0,2.0,40.0,37.0,37.0,-34.56317,-58.48226,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-2-ambientes--19074788,0,0,0,1,1,1,1,0,0,2513.5135135135133,1.0,0.9629915646905073,Muy Segura,0.0,0.4946236559139785,6.0
279000,600000,Villa Urquiza,2.0,2.0,3.0,5.0,65.0,70.0,-34.57401,-58.47308,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-3-ambientes--19078336,1,0,0,1,1,1,1,0,0,3985.714285714286,0.9285714285714286,0.9779612688606392,Muy Segura,0.0,0.967741935483871,8.0
83000,48000,Villa Urquiza,1.0,1.0,2.0,7.0,30.0,30.0,-34.58259,-58.49163,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-2-ambientes--19193299,0,0,0,1,0,0,1,0,0,2766.6666666666665,1.0,0.8940834026375193,Segura,0.0,0.6473118279569893,0.0
550000,600000,Villa Urquiza,3.0,4.0,4.0,40.0,180.0,200.0,-34.57771,,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-4-ambientes--18832279,1,0,0,0,1,0,1,1,0,2750.0,0.9,,,,0.6430107526881721,5.0
495000,800000,Villa Urquiza,4.0,3.0,5.0,15.0,134.0,135.0,-34.57758,-58.48903,https://www.argenprop.com/departamento-en-venta-en-urquiza-r-5-ambientes--15241107,1,1,1,1,1,1,1,0,0,3666.6666666666665,0.9925925925925926,0.869252702863253,Segura,1.0,0.9376344086021505,9.5
165000,164250,Villa Urquiza,1.0,1.0,2.0,,42.0,52.0,-34.57766,-58.48981,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-2-ambientes--13189269,1,0,0,0,1,0,1,0,1,3173.076923076923,0.8076923076923077,0.8557680883925389,Segura,1.0,0.8290322580645161,5.0
189000,301600,Villa Urquiza,2.0,2.0,3.0,,63.0,71.0,-34.57841,-58.49145,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-3-ambientes--16319849,0,0,0,0,0,0,1,1,0,2661.9718309859154,0.8873239436619719,0.8557680883925389,Segura,0.0,0.5741935483870968,1.0
149000,139600,Villa Urquiza,1.0,1.0,2.0,,38.0,46.0,-34.57841,-58.49145,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-2-ambientes--11536837,0,0,0,0,0,0,1,0,0,3239.1304347826085,0.8260869565217391,0.8557680883925389,Segura,0.0,0.8494623655913979,0.0
390000,166500,Villa Urquiza,2.0,2.0,3.0,,88.0,158.0,-34.57841,-58.49145,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-3-ambientes--11941712,0,0,0,0,0,0,1,1,1,2468.3544303797466,0.5569620253164557,0.8557680883925389,Segura,0.0,0.45268817204301076,2.0
503503,342800,Villa Urquiza,3.0,2.0,4.0,,108.0,131.0,-34.57368,-58.48246,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-4-ambientes--18095517,1,1,0,0,1,0,1,1,1,3843.5343511450383,0.8244274809160306,0.6530236426280147,Segura,1.0,0.9526881720430107,8.0
268226,239300,Villa Urquiza,2.0,2.0,3.0,,67.0,79.0,-34.57368,-58.48246,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-3-ambientes--18095512,1,1,0,0,1,0,1,1,1,3395.26582278481,0.8481012658227848,0.6530236426280147,Segura,1.0,0.8924731182795699,8.0
163642,145700,Villa Urquiza,1.0,1.0,2.0,,44.0,48.0,-34.57368,-58.48246,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-2-ambientes--15801029,1,1,0,0,1,0,1,0,1,3409.2083333333335,0.9166666666666666,0.6530236426280147,Segura,1.0,0.8946236559139785,7.0
157856,149000,Villa Urquiza,1.0,1.0,2.0,,44.0,49.0,-34.57368,-58.48246,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-2-ambientes--18095507,1,1,0,0,1,0,1,0,1,3221.5510204081634,0.8979591836734694,0.6530236426280147,Segura,1.0,0.8473118279569892,7.0
212000,260000,Villa Urquiza,3.0,2.0,4.0,30.0,70.0,76.0,-34.57967,-58.49007,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-4-ambientes--18931453,0,0,0,1,1,0,1,0,0,2789.4736842105262,0.9210526315789473,0.8927765237020316,Segura,0.0,0.6623655913978495,2.0
187000,230000,Villa Urquiza,2.0,2.0,3.0,10.0,74.0,80.0,,-58.48099,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-3-ambientes--19214990,0,0,0,0,1,0,1,0,0,2337.5,0.925,,,,0.3763440860215054,2.0
160528,170157,Villa Urquiza,1.0,1.0,2.0,,44.0,56.0,-34.57397,-58.47978,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-2-ambientes--18079306,0,0,0,0,1,0,0,0,1,2866.5714285714284,0.7857142857142857,0.7330996792206249,Segura,1.0,0.6967741935483871,3.0
124200,149855,Villa Urquiza,1.0,1.0,2.0,,41.0,43.0,-34.57397,-58.47978,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-2-ambientes--15907342,0,0,0,0,1,0,0,0,1,2888.3720930232557,0.9534883720930233,0.7330996792206249,Segura,1.0,0.7053763440860215,3.0
109999,2000,Villa Urquiza,1.0,1.0,1.0,,37.0,37.0,-34.578716,-58.489765,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-1-ambiente--6350253,1,0,0,0,0,0,1,1,1,2972.945945945946,1.0,0.8982416537958893,Segura,0.0,0.7440860215053764,4.0
352000,170000,Villa Urquiza,2.0,1.0,3.0,,67.0,144.0,-34.57085,-58.476357,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-3-ambientes--9073399,1,0,1,0,1,0,1,0,1,2444.4444444444443,0.4652777777777778,0.8891529048354521,Segura,0.0,0.4397849462365591,5.5
183500,80000,Villa Urquiza,1.0,1.0,2.0,1.0,51.0,51.0,-34.565292,-58.481243,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-2-ambientes--15511838,1,1,0,1,1,1,1,0,0,3598.0392156862745,1.0,0.8751336580729476,Segura,0.0,0.9268817204301075,9.0
460000,384708,Villa Urquiza,3.0,2.0,4.0,5.0,107.0,107.0,-34.57543,,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-4-ambientes--15927140,1,0,0,1,1,0,1,0,0,4299.065420560748,1.0,,,,0.9806451612903225,4.0
249200,194008,Villa Urquiza,1.0,1.0,2.0,5.0,53.0,53.0,-34.57543,,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-2-ambientes--15927452,1,0,0,1,1,0,1,0,0,4701.88679245283,1.0,,,,0.9956989247311828,4.0
154080,343184,Villa Urquiza,1.0,1.0,1.0,5.0,35.0,35.0,-34.57543,,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-1-ambiente--15928184,1,0,0,1,1,0,1,1,0,4402.285714285715,1.0,,,,0.9849462365591398,5.0
98999,4500,Villa Urquiza,1.0,1.0,2.0,4.0,55.0,55.0,-34.58178,-58.49526,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-2-ambientes--11351805,0,0,0,0,1,0,1,0,1,1799.9818181818182,1.0,0.8086610431270049,Segura,0.0,0.08602150537634409,3.0
358000,270000,Villa Urquiza,3.0,5.0,5.0,40.0,141.0,220.0,-34.57626,-58.48598,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-5-ambientes--16295970,1,0,0,0,1,0,1,1,0,1627.2727272727273,0.6409090909090909,0.5554829511702507,Segura,1.0,0.04516129032258064,5.0
89000,45000,Villa Urquiza,1.0,1.0,1.0,13.0,32.0,36.0,,-58.49533,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-1-ambiente--16324275,1,0,0,0,1,1,0,0,1,2472.222222222222,0.8888888888888888,,,,0.46021505376344085,8.0
95000,98000,Villa Urquiza,1.0,1.0,2.0,40.0,57.0,57.0,-34.574306,-58.48778,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-2-ambientes--16395366,0,0,1,0,0,0,1,0,0,1666.6666666666667,1.0,0.4282998693121064,Insegura,1.0,0.053763440860215055,0.5
78000,5000,Villa Urquiza,1.0,1.0,2.0,,48.0,52.0,-34.561234,-58.48409,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-2-ambientes--16205370,0,0,0,0,0,0,0,0,0,1500.0,0.9230769230769231,0.9850896994178449,Muy Segura,0.0,0.021505376344086023,1.0
160000,100000,Villa Urquiza,1.0,1.0,2.0,,50.0,59.0,-34.56909,-58.49188,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-2-ambientes--17134068,0,0,0,1,0,0,1,0,1,2711.864406779661,0.847457627118644,0.8770939764761791,Segura,0.0,0.6193548387096774,1.0
450000,600000,Villa Urquiza,3.0,3.0,4.0,15.0,128.0,231.0,-34.579655,-58.49186,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-4-ambientes--17159081,1,0,0,1,1,0,1,0,0,1948.051948051948,0.5541125541125541,0.8578472139717239,Segura,0.0,0.13763440860215054,4.0
230000,295000,Villa Urquiza,2.0,2.0,3.0,,66.0,77.0,-34.575115,-58.487637,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-3-ambientes--17314202,1,0,1,0,1,0,1,0,1,2987.012987012987,0.8571428571428571,0.45093263633123437,Insegura,1.0,0.7591397849462366,5.5
110000,129000,Villa Urquiza,1.0,1.0,1.0,,25.0,47.0,-34.569233,-58.47866,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-1-ambiente--16952542,1,0,1,0,0,0,1,1,1,2340.425531914894,0.5319148936170213,0.8197101104906737,Segura,0.0,0.3795698924731183,4.5
95000,90000,Villa Urquiza,1.0,1.0,2.0,,55.0,55.0,-34.57029,-58.479248,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-2-ambientes--17404361,0,0,0,0,0,0,1,0,1,1727.2727272727273,1.0,0.8314126173220863,Segura,0.0,0.07526881720430108,1.0
87000,165000,Villa Urquiza,1.0,1.0,1.0,10.0,35.0,36.0,-34.570396,-58.491386,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-1-ambiente--17524855,1,0,1,0,0,0,1,0,0,2416.6666666666665,0.9722222222222222,0.8278484020434834,Segura,0.0,0.4236559139784946,2.5
198375,497376,Villa Urquiza,1.0,1.0,2.0,5.0,47.0,47.0,-34.57543,,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-2-ambientes--17602531,1,0,0,1,1,0,1,0,1,4220.744680851064,1.0,,,,0.975268817204301,5.0
108000,109300,Villa Urquiza,1.0,1.0,1.0,5.0,30.0,30.0,-34.56809,-58.48945,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-1-ambiente--17637679,1,0,0,1,1,0,1,0,0,3600.0,1.0,0.836461922300107,Segura,0.0,0.9290322580645162,4.0
118000,81000,Villa Urquiza,1.0,1.0,1.0,,33.0,37.0,-34.57652,-58.48779,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-1-ambiente--17840955,0,0,0,1,0,0,0,0,1,3189.189189189189,0.8918918918918919,0.5883331353213734,Segura,1.0,0.8387096774193549,1.0
139900,81000,Villa Urquiza,1.0,1.0,1.0,,39.0,44.0,-34.57652,-58.48779,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-1-ambiente--17840956,0,0,0,1,0,0,0,0,1,3179.5454545454545,0.8863636363636364,0.5883331353213734,Segura,1.0,0.832258064516129,1.0
122000,81000,Villa Urquiza,1.0,1.0,1.0,,39.0,44.0,-34.57652,-58.48779,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-1-ambiente--17840958,0,0,0,1,0,0,0,0,1,2772.7272727272725,0.8863636363636364,0.5883331353213734,Segura,1.0,0.6516129032258065,1.0
145000,81000,Villa Urquiza,1.0,1.0,1.0,,39.0,44.0,-34.57652,-58.48779,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-1-ambiente--17840960,0,0,0,1,0,0,0,0,1,3295.4545454545455,0.8863636363636364,0.5883331353213734,Segura,1.0,0.864516129032258,1.0
90000,95000,Villa Urquiza,1.0,1.0,2.0,1.0,42.0,47.0,-34.59052,-58.47986,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-2-ambientes--15922001,0,0,0,0,1,0,0,0,0,1914.8936170212767,0.8936170212765957,0.9925151479149341,Muy Segura,0.0,0.13118279569892474,3.0
200000,70000,Villa Urquiza,2.0,2.0,3.0,,65.0,78.0,-34.565247,,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-3-ambientes--17927033,1,0,0,0,1,0,1,1,1,2564.102564102564,0.8333333333333334,,,,0.5161290322580645,6.0
87000,30000,Villa Urquiza,1.0,1.0,1.0,,28.0,28.0,-34.565247,,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-1-ambiente--17927034,0,0,1,0,0,0,1,0,1,3107.1428571428573,1.0,,,,0.8021505376344086,1.5
75000,120000,Villa Urquiza,1.0,1.0,1.0,3.0,29.0,29.0,-34.579575,-58.484673,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-1-ambiente--17933120,1,0,0,0,0,0,1,0,1,2586.206896551724,1.0,0.9455269098253535,Muy Segura,1.0,0.5268817204301075,4.0
88000,30000,Villa Urquiza,1.0,1.0,1.0,,28.0,28.0,-34.565247,,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-1-ambiente--17939800,0,0,1,0,0,0,1,0,1,3142.8571428571427,1.0,,,,0.8150537634408602,1.5
100000,30000,Villa Urquiza,1.0,1.0,1.0,,28.0,28.0,-34.565247,,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-1-ambiente--17939808,0,0,1,0,0,0,1,0,1,3571.4285714285716,1.0,,,,0.9204301075268817,1.5
107000,30000,Villa Urquiza,1.0,1.0,1.0,,28.0,28.0,-34.565247,,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-1-ambiente--17939809,0,0,1,0,0,0,1,0,1,3821.4285714285716,1.0,,,,0.9483870967741935,1.5
230000,70000,Villa Urquiza,2.0,2.0,3.0,,65.0,79.0,-34.565247,,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-3-ambientes--17939811,1,0,1,0,0,0,1,1,1,2911.3924050632913,0.8227848101265823,,,,0.7225806451612903,4.5
171000,70000,Villa Urquiza,2.0,1.0,3.0,,48.0,48.0,-34.565247,,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-3-ambientes--17956777,0,0,1,0,0,0,1,1,1,3562.5,1.0,,,,0.9182795698924732,2.5
161000,70000,Villa Urquiza,2.0,1.0,3.0,,48.0,48.0,-34.565247,,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-3-ambientes--17956778,0,0,1,0,0,0,1,1,1,3354.1666666666665,1.0,,,,0.8795698924731182,2.5
150000,70000,Villa Urquiza,2.0,1.0,3.0,,48.0,48.0,-34.565247,,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-3-ambientes--17956779,0,0,1,0,0,0,1,1,1,3125.0,1.0,,,,0.8096774193548387,2.5
