Precio,Expensas,Dormitorios,Banos,Ambientes,Antiguedad,Sup_Cubierta_m2,Sup_Total_m2,Amenities,Losa_Central,Aire_Acond,Apto_Credito,Cochera,Seguridad,Luminoso,Balcon_Aterrazado,A_Estrenar,Precio_m2,Proporcion_Cubierta,Indice_Seguridad,Subte_Cerca,Barrio_Almagro,Barrio_Balvanera,Barrio_Belgrano,Barrio_Boedo,Barrio_Caballito,Barrio_Chacarita,Barrio_Constitucion,Barrio_Flores,Barrio_Floresta,Barrio_La Boca,Barrio_Nuñez,Barrio_Palermo,Barrio_Parque Patricios,Barrio_Puerto Madero,Barrio_Recoleta,Barrio_Retiro,Barrio_Saavedra,Barrio_San Nicolás,Barrio_San Telmo,Barrio_Villa Urquiza,Barrio_Villa del Parque,Categoria_Seguridad_Insegura,Categoria_Seguridad_Muy Insegura,Categoria_Seguridad_Muy Segura,Categoria_Seguridad_Segura,Prediccion_Precio
119000,143684,1.0,1.0,2.0,50.0,45.0,45.0,0,0,1,0,0,0,1,0,0,2644.4444444444443,1.0,0.5920755613639064,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,127467.7
505000,472560,5.0,2.0,6.0,55.0,162.0,162.0,0,0,0,0,1,1,1,1,0,3117.283950617284,1.0,0.7660092669597244,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,526278.56
670000,700000,4.0,5.0,5.0,40.0,200.0,214.0,0,0,0,0,1,1,1,1,0,3130.841121495327,0.9345794392523364,0.1653795889271712,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,645753.0
629000,800000,3.0,4.0,4.0,45.0,185.0,200.0,0,0,0,0,1,0,1,0,0,3145.0,0.925,0.7845431864084591,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,639583.25
130000,229000,1.0,1.0,2.0,45.0,44.0,53.0,1,1,1,0,0,0,1,0,0,2452.830188679245,0.8301886792452831,0.6976951407865035,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,148737.36
410000,340000,3.0,3.0,4.0,40.0,120.0,131.0,1,0,0,1,1,0,0,0,0,3129.7709923664124,0.916030534351145,0.9650112866817157,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,375227.75
240000,367000,3.0,2.0,4.0,51.0,99.0,109.0,0,1,0,0,1,0,1,0,0,2201.834862385321,0.908256880733945,0.1879529523583224,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,280936.1
115000,118000,1.0,1.0,1.0,40.0,33.0,55.0,0,0,0,0,0,0,1,0,0,2090.909090909091,0.6,0.7845431864084591,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,119365.78
650000,1000000,2.0,2.0,3.0,50.0,155.0,225.0,0,0,0,0,1,0,0,1,0,2888.8888888888887,0.6888888888888889,0.8665795414043008,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,626591.9
130000,137000,2.0,1.0,3.0,50.0,53.0,53.0,0,0,0,0,0,0,0,0,0,2452.830188679245,1.0,0.4465961744089343,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,132816.67
130000,307000,2.0,1.0,3.0,55.0,62.0,62.0,1,0,1,1,0,0,1,0,0,2096.7741935483878,1.0,0.7908993703219674,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,171278.42
230000,280000,2.0,1.0,3.0,10.0,75.0,75.0,1,1,0,1,1,0,1,0,0,3066.6666666666665,1.0,0.1037780681953189,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,220257.67
92000,318000,1.0,1.0,1.0,20.0,30.0,35.0,1,0,0,1,0,0,1,0,0,2628.5714285714284,0.8571428571428571,0.4869906142330996,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,108148.27
85000,150000,1.0,1.0,1.0,12.0,23.0,27.0,1,0,0,0,0,1,1,0,0,3148.1481481481483,0.8518518518518519,0.0880361173814898,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,96262.08
80000,100000,1.0,1.0,1.0,30.0,27.0,30.0,0,0,0,0,0,0,1,0,0,2666.6666666666665,0.9,0.5122965427111797,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,79154.78
250000,200000,3.0,2.0,4.0,60.0,70.0,80.0,0,0,0,0,0,1,1,0,0,3125.0,0.875,0.4465961744089343,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,201365.3
390000,230000,2.0,2.0,3.0,46.0,78.0,155.0,1,0,1,0,0,0,1,0,0,2516.1290322580644,0.5032258064516129,0.2275751455387905,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,310689.3
75000,140000,1.0,1.0,1.0,24.0,27.0,31.0,1,1,0,0,0,0,1,0,0,2419.3548387096776,0.8709677419354839,0.2843649756445289,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,80934.23
83000,110000,1.0,1.0,2.0,50.0,28.0,28.0,0,0,0,0,0,0,0,0,0,2964.285714285714,1.0,0.9903766187477724,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,88863.88
278000,800000,2.0,2.0,3.0,15.0,73.0,76.0,1,0,0,1,1,0,1,0,0,3657.8947368421054,0.9605263157894736,0.824402993940834,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,344176.0
229000,660300,3.0,2.0,4.0,45.0,95.0,104.0,0,0,0,1,1,0,0,0,0,2201.923076923077,0.9134615384615384,0.0645122965427111,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,234700.62
115000,119950,1.0,1.0,1.0,5.0,32.0,37.0,0,1,0,1,0,0,0,0,0,3108.108108108108,0.8648648648648649,0.4465961744089343,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,106487.95
327500,800000,3.0,2.0,4.0,55.0,147.0,162.0,0,0,0,0,0,1,0,0,0,2021.6049382716049,0.9074074074074074,0.0970060591659736,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,330466.56
110000,143000,1.0,1.0,2.0,50.0,35.0,39.0,0,1,0,0,0,0,1,0,0,2820.5128205128203,0.8974358974358975,0.8817274563383628,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,108411.23
175000,247344,2.0,1.0,3.0,28.0,60.0,70.0,0,0,0,1,0,0,0,0,0,2500.0,0.8571428571428571,0.3779850302958298,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,161031.86
265000,350000,3.0,1.0,4.0,50.0,97.0,107.0,1,0,1,1,1,1,0,0,0,2476.6355140186915,0.9065420560747663,0.1150647499108946,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,248957.27
89900,160000,1.0,1.0,2.0,55.0,33.0,33.0,0,0,1,0,0,0,0,0,1,2724.242424242424,1.0,0.4465961744089343,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,91062.99
126000,100000,1.0,1.0,2.0,40.0,35.0,35.0,0,0,0,1,0,0,1,0,0,3600.0,1.0,0.063502435547107,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,91478.9
119000,190000,2.0,1.0,3.0,40.0,48.0,52.0,0,0,0,1,0,0,0,0,0,2288.4615384615386,0.9230769230769232,0.3863015326125698,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,125217.62
68000,100000,1.0,1.0,1.0,55.0,18.0,18.0,0,0,0,0,0,1,0,0,0,3777.777777777778,1.0,0.3582036354995842,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,66530.45
130000,200000,1.0,1.0,2.0,45.0,45.0,45.0,0,0,0,1,0,0,1,0,0,2888.8888888888887,1.0,0.792443863609362,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,129467.32
198000,290000,2.0,1.0,3.0,30.0,61.0,121.0,1,0,0,1,0,1,1,0,0,1636.3636363636365,0.5041322314049587,0.836461922300107,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,209229.7
129000,146118,1.0,1.0,1.0,7.0,31.0,38.0,1,0,0,0,0,0,1,1,0,3394.736842105264,0.8157894736842105,0.4395271474397053,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,117302.43
143000,250000,1.0,1.0,2.0,55.0,45.0,48.0,1,0,1,1,0,0,1,0,0,2979.1666666666665,0.9375,0.4465961744089343,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,137941.33
128000,230000,1.0,1.0,2.0,40.0,38.0,42.0,0,0,0,1,0,0,1,0,0,3047.619047619048,0.9047619047619048,0.4869906142330996,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,122370.22
98000,275000,1.0,1.0,2.0,14.0,40.0,48.0,1,0,0,1,0,0,0,0,0,2041.6666666666667,0.8333333333333334,0.4268147796126886,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,138097.31
350000,510000,3.0,2.0,5.0,50.0,152.0,152.0,0,1,0,1,1,0,1,1,0,2302.6315789473683,1.0,0.1574789117262682,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,341813.84
518000,550000,4.0,2.0,5.0,36.0,160.0,160.0,0,0,0,0,1,1,1,0,0,3237.5,1.0,0.909706546275395,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,537262.9
240000,300000,1.0,1.0,2.0,10.0,53.0,63.0,1,0,0,0,0,1,1,1,0,3809.5238095238096,0.8412698412698413,0.7673755494831888,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,206997.77
335000,490000,5.0,2.0,5.0,40.0,157.0,165.0,0,0,0,1,1,0,0,0,0,2030.3030303030305,0.9515151515151516,0.4869906142330996,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,341193.44
269000,365000,2.0,2.0,3.0,6.0,61.0,61.0,1,1,1,0,0,0,0,0,0,4409.836065573771,1.0,0.4465961744089343,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,242007.22
220000,295000,2.0,1.0,3.0,45.0,83.0,86.0,1,0,0,0,0,1,0,0,0,2558.139534883721,0.9651162790697676,0.878579066175597,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,221062.83
179000,350000,3.0,2.0,4.0,30.0,70.0,77.0,0,1,0,0,0,0,0,0,0,2324.6753246753246,0.9090909090909092,0.4282998693121064,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,198880.27
230000,390000,2.0,2.0,3.0,20.0,69.0,72.0,1,0,0,0,0,0,1,0,0,3194.4444444444443,0.9583333333333334,0.8971723892123085,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,243818.28
115000,215000,1.0,1.0,1.0,14.0,30.0,32.0,1,0,1,1,0,0,1,0,0,3593.75,0.9375,0.4465961744089343,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,105843.27
329900,550000,4.0,3.0,5.0,45.0,151.0,164.0,0,0,0,1,0,0,1,0,0,2011.5853658536585,0.9207317073170732,0.179101817749792,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,324363.34
98000,106000,1.0,1.0,2.0,50.0,36.0,36.0,0,0,0,0,0,1,0,0,0,2722.222222222222,1.0,0.4465961744089343,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,93900.21
72000,146830,1.0,1.0,2.0,60.0,32.0,32.0,1,1,0,1,0,0,1,0,0,2250.0,1.0,0.3307591778543424,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,83112.086
96000,200000,1.0,1.0,2.0,50.0,39.0,39.0,0,0,0,0,0,1,0,0,0,2461.538461538461,1.0,0.6947249613876678,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,118382.96
175000,170000,1.0,1.0,1.0,25.0,35.0,35.0,1,1,0,1,1,0,1,0,0,5000.0,1.0,0.6454199833669954,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,129258.38
240000,290000,1.0,1.0,2.0,25.0,45.0,45.0,1,1,1,0,0,0,1,0,0,5333.333333333333,1.0,0.5920755613639064,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,180851.34
630000,554650,2.0,4.0,4.0,16.0,130.0,170.0,1,1,1,1,1,1,1,0,0,3705.8823529411766,0.7647058823529411,0.4709516454793869,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,618153.4
135000,202500,1.0,1.0,2.0,15.0,35.0,43.0,0,0,0,1,0,0,1,0,0,3139.5348837209303,0.813953488372093,0.2945823927765236,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,126120.76
185000,300000,3.0,1.0,4.0,45.0,78.0,78.0,0,1,0,1,0,0,1,0,0,2371.794871794872,1.0,0.7908993703219674,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,198641.25
195000,318000,3.0,2.0,4.0,45.0,81.0,88.0,0,0,0,0,0,0,1,0,0,2215.909090909091,0.9204545454545454,0.6514197457526434,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,227499.55
157000,260000,2.0,2.0,3.0,70.0,54.0,64.0,0,0,0,1,0,0,1,1,0,2453.125,0.84375,0.6859926339550909,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,172615.39
81000,71000,1.0,1.0,2.0,65.0,39.0,39.0,0,0,0,0,0,0,0,0,0,2076.923076923077,1.0,0.4079838422240703,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,92986.586
240000,320000,2.0,2.0,3.0,36.0,56.0,63.0,0,0,0,1,1,0,1,0,0,3809.5238095238096,0.8888888888888888,0.6580135440180587,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,199864.05
170000,270000,2.0,1.0,3.0,50.0,57.0,57.0,0,0,0,1,0,0,0,0,0,2982.4561403508774,1.0,0.4465961744089343,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,151166.44
250000,454000,2.0,2.0,3.0,18.0,65.0,74.0,1,1,1,1,0,0,0,0,0,3378.3783783783783,0.8783783783783784,0.7862658904597838,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,243542.05
119000,192000,1.0,1.0,1.0,25.0,37.0,40.0,1,0,1,0,1,0,0,0,0,2975.0,0.925,0.2235951051443507,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,119442.805
106000,180000,1.0,1.0,2.0,30.0,38.0,38.0,0,0,0,0,0,0,1,0,0,2789.4736842105262,1.0,0.1539146964476654,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,115970.03
360000,390000,3.0,2.0,4.0,40.0,95.0,124.0,1,0,0,1,1,0,0,0,0,2903.2258064516127,0.7661290322580645,0.4465961744089343,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,306733.72
177000,210000,1.0,1.0,2.0,25.0,48.0,48.0,0,0,0,1,0,0,1,0,0,3687.5,1.0,0.5269098253534513,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,140526.78
176000,200000,2.0,1.0,3.0,40.0,65.0,88.0,0,0,0,1,0,0,1,0,0,2000.0,0.7386363636363636,0.1668052750386123,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,169781.77
180000,290000,2.0,1.0,3.0,50.0,54.0,54.0,0,0,0,1,0,0,1,0,0,3333.333333333333,1.0,0.4465961744089343,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,148183.61
265000,250000,2.0,2.0,3.0,7.0,57.0,60.0,1,0,0,0,1,0,1,0,0,4416.666666666667,0.95,0.8557680883925389,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,224764.66
170000,210000,1.0,1.0,2.0,10.0,38.0,42.0,1,0,1,1,0,0,1,0,0,4047.619047619048,0.9047619047619048,0.6755376024711892,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,148893.23
350000,600000,3.0,3.0,4.0,50.0,114.0,118.0,0,0,0,0,1,0,1,0,0,2966.101694915254,0.9661016949152542,0.6838541047879292,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,368193.9
257000,360000,3.0,3.0,4.0,40.0,96.0,104.0,0,1,0,1,0,0,1,0,0,2471.153846153846,0.9230769230769232,0.2557324462397529,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,250346.55
255000,225000,3.0,2.0,4.0,45.0,110.0,120.0,0,0,0,1,0,0,1,0,0,2125.0,0.9166666666666666,0.0880361173814898,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,246264.84
129000,170000,1.0,1.0,2.0,40.0,41.0,46.0,0,0,1,1,0,1,1,0,0,2804.3478260869565,0.8913043478260869,0.4465961744089343,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,123729.46
305000,190000,2.0,3.0,3.0,8.0,90.0,100.0,1,0,0,0,1,1,1,0,1,3050.0,0.9,0.4465961744089343,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,344169.56
320000,460000,3.0,2.0,4.0,10.0,96.0,102.0,1,0,0,1,1,0,1,0,0,3137.2549019607845,0.9411764705882352,0.4395271474397053,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,328418.72
230000,120000,2.0,1.0,3.0,1.0,68.0,74.0,1,0,0,0,1,0,1,0,1,3108.108108108108,0.918918918918919,0.6497564452892954,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,225082.84
220000,320000,1.0,2.0,2.0,1.0,60.0,71.0,1,0,0,1,0,0,0,0,0,3098.5915492957747,0.8450704225352113,0.4904360223357491,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,216342.67
80000,99100,1.0,1.0,2.0,53.0,31.0,32.0,1,0,0,0,0,0,1,0,0,2500.0,0.96875,0.4575858381846264,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,85932.18
220000,199032,2.0,2.0,3.0,45.0,82.0,82.0,0,0,0,1,1,1,1,0,0,2682.9268292682927,1.0,0.3665201378163241,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,209970.31
445000,800000,1.0,2.0,2.0,27.0,130.0,130.0,1,0,0,0,1,1,1,0,0,3423.076923076923,1.0,0.909706546275395,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,446663.5
730000,580000,3.0,4.0,4.0,60.0,180.0,190.0,1,0,0,1,1,1,0,0,0,3842.105263157895,0.9473684210526316,0.99584174884163,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,710032.9
200000,265000,1.0,1.0,2.0,17.0,50.0,63.0,1,0,0,0,1,0,1,0,0,3174.6031746031745,0.7936507936507936,0.6433408577878104,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,190787.33
159000,180000,1.0,1.0,2.0,4.0,41.0,86.0,1,0,1,0,1,1,1,0,0,1848.8372093023256,0.4767441860465116,0.573898063443032,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,177736.08
345000,550000,3.0,2.0,5.0,50.0,176.0,192.0,0,0,0,1,1,0,1,0,0,1796.875,0.9166666666666666,0.4107758108589758,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,374290.44
385000,606000,3.0,3.0,4.0,52.0,107.0,189.0,0,0,0,0,1,1,1,0,0,2037.037037037037,0.5661375661375662,0.4465961744089343,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,412215.16
225000,368000,2.0,2.0,3.0,7.0,50.0,53.0,1,0,1,0,1,1,1,0,0,4245.2830188679245,0.9433962264150944,0.869252702863253,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,238885.08
218000,397000,3.0,2.0,4.0,40.0,125.0,130.0,0,0,0,0,0,0,1,1,0,1676.923076923077,0.9615384615384616,0.0918973505999762,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,253561.69
72000,144000,1.0,1.0,1.0,58.0,28.0,29.0,0,0,0,1,0,1,0,0,0,2482.758620689656,0.9655172413793104,0.4465961744089343,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,74382.43
131900,180000,2.0,1.0,3.0,50.0,49.0,51.0,0,0,0,1,1,1,1,0,0,2586.274509803922,0.9607843137254902,0.4970298206011643,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,139495.06
149000,130000,2.0,1.0,3.0,34.0,46.0,49.0,0,0,0,0,0,0,1,0,1,3040.816326530612,0.9387755102040816,0.7363668765593442,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,140755.0
187000,280000,1.0,1.0,2.0,10.0,86.0,86.0,0,0,1,1,0,0,1,0,0,2174.4186046511627,1.0,0.2638113342045859,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,201870.19
133000,200000,1.0,1.0,1.0,5.0,39.0,42.0,1,0,0,0,1,0,1,0,0,3166.6666666666665,0.9285714285714286,0.4465961744089343,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,145883.6
109500,230000,1.0,1.0,1.0,2.0,31.0,36.0,1,0,1,1,0,1,1,0,0,3041.6666666666665,0.8611111111111112,0.576155399786147,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,114223.78
83000,65000,1.0,1.0,2.0,50.0,38.0,38.0,0,0,0,1,0,0,1,0,0,2184.2105263157896,1.0,0.0898182250207912,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,96432.45
240000,370000,3.0,2.0,4.0,33.0,76.0,83.0,0,1,0,0,0,0,0,0,0,2891.5662650602408,0.9156626506024096,0.0914815254841392,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,219477.06
198000,290000,2.0,1.0,3.0,30.0,60.0,120.0,1,0,0,1,0,1,1,0,0,1650.0,0.5,0.836461922300107,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,205224.58
134000,255000,1.0,1.0,1.0,13.0,37.0,42.0,1,0,1,1,1,1,1,0,0,3190.4761904761904,0.8809523809523809,0.4465961744089343,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,138342.02
539900,800000,4.0,3.0,5.0,48.0,167.0,191.0,1,0,0,1,1,0,1,1,0,2826.7015706806283,0.8743455497382199,0.4509326363312343,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,500799.94
120000,120000,1.0,1.0,1.0,3.0,37.0,39.0,1,0,0,0,0,0,1,0,0,3076.923076923077,0.9487179487179488,0.2862658904597838,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,118418.664
365000,800000,3.0,2.0,4.0,55.0,129.0,129.0,0,0,0,0,1,1,1,0,0,2829.4573643410854,1.0,0.09255079006772,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,370282.75
169000,265000,1.0,1.0,2.0,20.0,58.0,65.0,1,0,0,1,0,0,1,0,0,2600.0,0.8923076923076924,0.4465961744089343,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,166263.52
125000,165000,1.0,1.0,2.0,4.0,48.0,56.0,1,0,1,1,0,0,0,0,0,2232.1428571428573,0.8571428571428571,0.1070452655340382,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,135389.73
175000,273000,1.0,1.0,1.0,5.0,40.0,40.0,1,0,0,0,1,0,1,1,0,4375.0,1.0,0.8473921824878223,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,163734.3
215000,350000,4.0,2.0,5.0,60.0,100.0,100.0,0,0,0,1,0,0,1,0,0,2150.0,1.0,0.9386360936200546,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,243169.89
158000,350000,1.0,2.0,2.0,14.0,51.0,80.0,1,0,0,0,1,0,1,1,0,1975.0,0.6375,0.4465961744089343,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,203696.81
